# Output from "mandc" web calculator interface for Zhao et al. (2009) halo mass accretion history and concentration calculator.
# http://202.127.29.4/dhzhao/mandc_calculator.htm
#
# Omega_0  = 0.25
# Omega_DE = 0.00
# H_0      = 100
# sigma8   = 0.8
# BBKS transfer function
# n_spec   = 1.0
# z_obs    = 0.0
# M_obs    = 1.0e12 Msun
         2         1   0.00000000E+00   0.25000000E+00   0.00000000E+00   0.80000000E+00   0.10000000E+01  ---------------  ---------------  ---------------  ---------------      0.10000000E+01                                 
   0.28904513E+01   0.32466992E+12   0.59612646E+01   0.10526121E+16   0.41914250E-01   0.18254729E+03   0.57849000E+11   0.17142246E+17   0.70311003E-02   0.18813582E+03   0.29494838E+12   0.51921603E+01   0.14472489E+16   0.34882423E+12   0.66433051E+01   0.81713827E+15   0.14159276E+10
   0.29810716E+01   0.31284387E+12   0.58548153E+01   0.11205205E+16   0.40545228E-01   0.18219194E+03   0.56427886E+11   0.17500719E+17   0.69251079E-02   0.18722715E+03   0.28425629E+12   0.51055366E+01   0.15353863E+16   0.33572278E+12   0.65078719E+01   0.87557943E+15   0.13724665E+10
   0.30738027E+01   0.30123801E+12   0.57511416E+01   0.11929215E+16   0.39210564E-01   0.18179777E+03   0.55002234E+11   0.17876191E+17   0.68178750E-02   0.18629485E+03   0.27376109E+12   0.50210649E+01   0.16291028E+16   0.32288356E+12   0.63763413E+01   0.93820026E+15   0.13302727E+10
   0.31686937E+01   0.28985179E+12   0.56510700E+01   0.12701185E+16   0.37909469E-01   0.18136327E+03   0.53566621E+11   0.18276160E+17   0.67083702E-02   0.18534199E+03   0.26346632E+12   0.49395033E+01   0.17287635E+16   0.31030747E+12   0.62496016E+01   0.10052997E+16   0.12893120E+10
   0.32657950E+01   0.27869216E+12   0.55543680E+01   0.13524355E+16   0.36641495E-01   0.18088851E+03   0.52124059E+11   0.18700981E+17   0.65968793E-02   0.18436779E+03   0.25337421E+12   0.48606366E+01   0.18347576E+16   0.29799735E+12   0.61273244E+01   0.10771980E+16   0.12495508E+10
   0.33651582E+01   0.26776483E+12   0.54606636E+01   0.14402188E+16   0.35406159E-01   0.18037343E+03   0.50678361E+11   0.19149796E+17   0.64838564E-02   0.18337063E+03   0.24349471E+12   0.47841821E+01   0.19475008E+16   0.28596586E+12   0.60091071E+01   0.11542385E+16   0.12109565E+10
   0.34668358E+01   0.25707339E+12   0.53707468E+01   0.15338385E+16   0.34202902E-01   0.17981764E+03   0.49225518E+11   0.19631216E+17   0.63683699E-02   0.18235438E+03   0.23382452E+12   0.47108016E+01   0.20674364E+16   0.27420848E+12   0.58957260E+01   0.12367888E+16   0.11734973E+10
   0.35708817E+01   0.24662096E+12   0.52834906E+01   0.16336900E+16   0.33031166E-01   0.17922073E+03   0.47773984E+11   0.20138371E+17   0.62517696E-02   0.18131321E+03   0.22437294E+12   0.46395620E+01   0.21950379E+16   0.26273411E+12   0.57859473E+01   0.13252431E+16   0.11371421E+10
   0.36773513E+01   0.23640993E+12   0.51999943E+01   0.17401963E+16   0.31890375E-01   0.17858223E+03   0.46317825E+11   0.20683292E+17   0.61327710E-02   0.18025234E+03   0.21513952E+12   0.45714235E+01   0.23308105E+16   0.25154098E+12   0.56809126E+01   0.14200235E+16   0.11018607E+10
   0.37863008E+01   0.22644249E+12   0.51195964E+01   0.18538090E+16   0.30779964E-01   0.17790170E+03   0.44862525E+11   0.21263186E+17   0.60121856E-02   0.17916818E+03   0.20612389E+12   0.45058004E+01   0.24752937E+16   0.24063082E+12   0.55798602E+01   0.15215826E+16   0.10676233E+10
   0.38977880E+01   0.21672125E+12   0.50426143E+01   0.19750111E+16   0.29699407E-01   0.17717893E+03   0.43407531E+11   0.21884204E+17   0.58896845E-02   0.17806220E+03   0.19733220E+12   0.44430112E+01   0.26290632E+16   0.23000832E+12   0.54831202E+01   0.16304052E+16   0.10344013E+10
